Customer ID,First Name,Last Name,Sex,Phone,Email Adress,Postal Code,Bus Number,City,Country,Username,Password,Role ID,Role
1315090303762,Jonathan,Christiaens,Male,(005)-3007020,Jonathan.Christiaens@outlook.com,1762,None,Braibant,Belgium,Jonathan33,"b'\xbc\xbf\x85\x85*\x93\xeb\xf8\x1f\xfb"":#sC\xf8\x83y\x91\x10\x8fg\xab\xbePh\x02\xa9\xccCc\xea'",1112025649383,Client
4556267877196,Célia,Evrard,Female,(0737) 482151,Célia.Evrard@zoho.com,1659,None,Dworp,Belgium,Célia175,b'A`\xdc1\x91^Cn_1I3 3\x03\xf3\x91\xcb\xe0c\xf0\xf6\xdb\xa9\x97V+0\xc7\x99\xedF',0719282529623,Client
2700624863877,Tim,Christiaens,Male,+32(0)95 6371088,Tim.Christiaens@gmail.com,6090,None,Verrebroek,Belgium,Tim183,b'\xc9\xb1C\xdf\xady\xef\x1a\x9b\x917(j\xe6\x80b\xe1\x8c\xeai\xc7\xd2\x1d\n\xff\xcd\x0e\xba\xfezF\x8f',5059555942126,Client
5155501712090,Anna,Claes,Female,002 4977127,Anna.Claes@outlook.com,2624,None,Sint-Amands,Belgium,Anna128,"b'\t\x9e\xc1\xcb\xb2\xd5|\x85\xf7\xc2\x96X\xec\xd29u%\xc8?X\xfc\xf9>""\xd9om\xa0\xf9\x0b\xaf\x1c'",1732085280386,Client
0179835270354,Stijn,Jacobs,Male,+32(0)854-956802,Stijn.Jacobs@hotmail.com,7046,None,Offagne,Belgium,Stijn82,b'\x02\x18|5\x14h\xe6\x13\xcc\xca\xfd\x03\xd8j\xbd\xcc\xd0\x9f7\x81\x07\xae\xa3\x87\xb6\xfb\x92\x8c!\x80\x85\x03',0877974361643,Client
3989526714768,Aurélie,Smets,Female,+32(0)722-995014,Aurélie.Smets@outlook.com,7875,None,Maransart,Belgium,Aurélie98,b'\x06j\x07\xbc^5\x88\x89\xa1>\x89\x98O\x0c\xa35\x9d\xb5\xccB\xf4N\xd6\xc2}Cloml\x8f\xeb',6732523591923,Client
7433119750079,Martin,Hendrickx,Male,0521 184243,Martin.Hendrickx@gmail.com,8436,None,Forville,Belgium,Martin68,"b'""Q""\xaa\xe1\x99\x1e\x18.\'\xc4\xdd\xd0\xeb\x92\xb3\xc5\x11\xcc\xf1\xba\xd3\xdax^\x13\xd7~\xfd\xd1\xbd\x13'",8531176278762,Client
4859132193822,Ines,Coppens,Female,089-4659995,Ines.Coppens@gmail.com,9020,None,Rèves,Belgium,Ines81,b'=\xe4f\xb9\xc4\xaaX\x8e\x0eA\x8bR;Y2\xb9\x13\xb0\xaf\xb0H2\xab\x19\xce7\xc3W\xb0\x89\xf9v',2625980635813,Client
7316392664454,Dorian,Deprez,Male,(077) 7724705,Dorian.Deprez@gmail.com,5180,None,Hamme,Belgium,Dorian109,b'=\xec\xe9\xd2\xc6b\xe1\xbf\x8b\xfas\xdc\xb9\x85\x92\x9b\xde\x10\xb5\xabj\xecY\xd1\xc4\\\xaf\x04\x1a\x97\x1ao',8296905471284,Client
7103393978610,Océane,Vermeiren,Female,+32(0)530-902748,Océane.Vermeiren@yahoo.com,7416,None,Rognée,Belgium,Océane143,"b""\xb0\x01\xbfn\xa7\xd9u\xaa\x85Q\n\xfeB\xd8;\xd3\xe5\t\xd9\x8dxdU\x8e'\x80\xed\xdb\x12\xd2HD""",4663515256688,Client
1363425347778,Adrien,Thomas,Male,(015) 9447228,Adrien.Thomas@outlook.com,9364,None,Saint-Pierre,Belgium,Adrien126,"b""Y\x92&D\xfa\xb8\xe0\xfd\xd8\xa8\xed\xb4\xd0\xf5p\xd9\xb9\x97\x08'\x8c\x08I0\xc5&\xb4%]\x0e\x98\x1c""",3273699980468,Client
0919045111431,Océane,Stevens,Female,+32637-406301,Océane.Stevens@outlook.com,5038,None,Villers-Sainte-Gertrude,Belgium,Océane31,b'\xf2\xe9]\xf9\xbeG0\xb5Z\xda\x0f<\xa9\x7f\xf9\xe7S7\xc5\x890\xba\xd33\x81\xa3S\x16\xfa\xc7\xc9\xe8',2749347626648,Client
0789885112639,Samuel,François,Male,(0931)-452266,Samuel.François@zoho.com,7750,None,Ursel,Belgium,Samuel81,b'Yy\x1e-\xf7\xa0\xa3x\xc5\x8e\xdd\xd9(\x81\xfc`ZD\x08:\xfa\x9e\xbc\xf29\x1d\xca\xb0Gt#J',4085969404997,Client
9758031637656,Zoë,Dupont,Female,+32(0)452-016540,Zoë.Dupont@telenet.com,8813,None,De Haan,Belgium,Zoë88,b'b\xce\xe9|iR]~\x91\x1c\xd4S\xa1H\xf8S\xf5\\?s\xfa~\xe3\xa3\x90\xd1\x03T\xfeMF\xf2',4628132729588,Client
3959127776068,Théo,Lambert,Male,098-5080142,Théo.Lambert@gmail.com,7331,None,Saint-Jean-Geest,Belgium,Théo89,b'\x95Kn\xe6[\xfaKP:\xcdL\x01\xf3\x0e\x98\x1f#*\xc0\xbfJ6\xdf\xb84\xe5\xb4n\x9c\x9b]\xde',5271782358419,Client
8629169813568,Camille,De Backer,Female,+32(0)46 2753031,Camille.DeBacker@hotmail.com,6592,None,Froyennes,Belgium,Camille16,b'Q\x11\x11\x1c\xcb\x1d\xb1.\x94\xfc\xc4\x13W\x86\x85\x93y\xf1\xa2\x13UT#x\xe7N4\xe7\x88\xa2\xa5x',9534410152354,Client
8580290164189,Cédric,Simons,Male,(0753)-680876,Cédric.Simons@zoho.com,3507,None,Beveren-Roeselare,Belgium,Cédric52,b'T\x04\xbc\x80\xff\xcf\x90\xb5\xb1\xe6\xa5o\xb2\xdd\x01\x7f\xb95\xa7\xf8\x9e\xcdE\xccB&pn\x18{v\x02',0261789203719,Client
8058854674439,Zoë,Lenaerts,Female,+32939-918159,Zoë.Lenaerts@hotmail.com,8531,None,Upigny,Belgium,Zoë44,"b""k\x82\xa2R\xe7' )4\xc8\x84_R\x11\xf7 T\xa2\xc19R:#\xa1\xe3\xa2\x1a\xac\x99\xc3K@""",7399161743114,Client
6087191716814,Tom,Verlinden,Male,+32(0)035 060213,Tom.Verlinden@icloud.com,9898,None,Welden,Belgium,Tom102,b'\x1f\xaa\xe7g\xd6\xc0?\xe5\xefd\x8cU\x86\n\x0b\x97\xe2\xd4\xce8g\xae\xcd~\xb1~)\xd0\xa3\x89\xb1\x91',3613329019661,Client
5852181678967,Amélie,Desmet,Female,+32413-338912,Amélie.Desmet@zoho.com,9111,None,Liberchies,Belgium,Amélie77,b'Q7\x83\xc64m\xaf\xe4\xce\x0c&\xbbAL\x90o\xd6:\x99\x85\xa0\x05\x89\xdb\x8b\x03\x83\xa8\xda\nPR',7231197186891,Client
0965923071284,Stef,Stevens,Male,0134 010691,Stef.Stevens@hotmail.com,6654,None,Frameries,Belgium,Stef88,"b""\xfe1\x18\x1c\xfc\xc3\xbfp/'U\xe9+\xb7:E\xce\xff{\x92\x9b\x8c%\t$n`Yk\x04H\xd0""",9279701684002,Client
3016570488840,Charlotte,Pauwels,Female,+32(0)89 7774401,Charlotte.Pauwels@yahoo.com,9358,None,Pussemange,Belgium,Charlotte198,b'+\xd7S\xfa\tz\x15\x11\xf7e\xbe\x0c_\x18\rt\xd6O\xfa\x9f\ro\x19\xb6&\xb9\xd3/L~|\x1a',7644206162445,Client
6494834917341,Jordan,Laurent,Male,(0657)-893469,Jordan.Laurent@hotmail.com,6597,None,Morlanwelz-Mariemont,Belgium,Jordan184,b'\xec@C\x88$;\x8d\xf4S\x01\xbf$\x04\x8d[?\xfaaV\x89b\x82\x856\x8ftq\xd8\x05\xebc\x97',7000361266276,Client
8603779900980,Fiona,Hermans,Female,+32(0)170-905068,Fiona.Hermans@hotmail.com,7533,None,Mettekoven,Belgium,Fiona155,b'\x85\n\xee\x86x\x7f\xe8Q\x00\x88\x15\x05M\x12\x81\xe5c\xc4\xf5\xf3\xf1\xe2\x16/\xae\xb1\xfe|u\xf0\x9a0',2649771222077,Client
2072399497591,Simon,Denis,Male,+32(0)528-118235,Simon.Denis@telenet.com,4976,None,Wadelincourt,Belgium,Simon168,b'\xa8g\x0c\x1dUx\xafL\xafU\xe6\x99\xbb\xe2^\x16\x9b{\x15\xcf\x9f$\n}\xc6\xf1\x8a\xfa\xc5\x82\xbb\x03',8458174057626,Client
5519916528118,Mélanie,Janssen,Female,(0532) 175695,Mélanie.Janssen@icloud.com,4888,None,Waasmunster,Belgium,Mélanie172,b'\x11EI\x88ZP\x07\x81b\xa2L\r\x86sH\xb8B9Xlh\x97(d\xe8\xe3\xad\x1c8\x1d\xd6b',4611703784325,Client
9879565343055,Elias,Mathieu,Male,+32(0)70-9303467,Elias.Mathieu@zoho.com,6414,None,Vinkt,Belgium,Elias182,b'K\x1f\xb3\xfb|\x90w\x89\xfcX\xeb\x0f\xff\xe0\xbe\xdb\xadP\xa9I]\n)\x85\x1fK\xb5\xfa\xfd3X\xc4',0368729091809,Client
5387041496878,Camille,Hermans,Female,055 3443456,Camille.Hermans@yahoo.com,9551,None,Bekkerzeel,Belgium,Camille132,b'4BsSC\xe3\xf5\x10\x90\xbf\x0f\x9a\xbdM{\x13\xf5\xfc\xea\xb9G\xc5\x17*\xbb\x81-\xe9z\x1f\xb6\xa0',2681704787010,Client
8642951461679,Mehdi,Christiaens,Male,+3287 3726304,Mehdi.Christiaens@gmail.com,5495,None,Kwaadmechelen,Belgium,Mehdi80,b'\xfc \xe6\x9b\xa4\xa5\x1f\xc2N\xa5\x0b\xe2RZa\x03\x02d`p0e\x9e\x85\x8f\xa4C\x85\x02\x1dJ\xb5',9379139646277,Client
6856831430135,Jolien,Moens,Female,(035) 8398226,Jolien.Moens@telenet.com,9856,None,Oudekapelle,Belgium,Jolien23,"b'""dX\xf8^\x89\xea}I\xa5\xbc\xa0\xc3\xd4\xc9\x0cAi\x86K\x00\n.\x02\xc6| \x06\xfc6x\x08'",3761811270158,Client
4694781446670,Quinten,Coppens,Male,(044)-6077740,Quinten.Coppens@yahoo.com,6545,None,Nieuwkerke,Belgium,Quinten143,b'wJ\xb6\xa7\x9de\xc6\x9b\xda\xfb\xc3\x81\xbf\x94D\xc82\x01\x0c\x83\xc3#\xe8\xe3E<\xfd\x14\xbb \xc8y',2946939529530,Client
9012438684795,Ophélie,Cools,Female,+3240-2872229,Ophélie.Cools@hotmail.com,6615,None,Marbaix,Belgium,Ophélie190,"b""\xc5\xc6\x14h\xe9y\x06<.\xf6y\xf8%\x95r\xc4Q6\xed\x0c\x8e\r\x90Q7\x03\xa7\xcb'\xd2\xd8\x1e""",1138048671488,Client
5964356211968,Tim,Willems,Male,+3248-8665797,Tim.Willems@icloud.com,5568,None,Bourlers,Belgium,Tim140,b'\x0c]\xa7A8\x95b\xb5\xe9L\xea`\xef\xc6\xc83\x96Lv\xab:\xf1\x14P\x8bM{\xdb\x8443+',6103809843238,Client
5801518186920,Laure,Geerts,Female,+32(0)727-889843,Laure.Geerts@outlook.com,9436,None,Reet,Belgium,Laure83,"b""5H\xe5\xa9\x03\x89\x18\xf16\xb3\xe9.\xe9\xdb\xd5\xb9\xab\xf6\xe9}\xe1\x08\x9a\xbbZ`'b\xb9\x9b\x7f\xc0""",0307877587210,Client
8081375093308,Bram,Janssens,Male,002 6646556,Bram.Janssens@icloud.com,5646,None,Bombaye,Belgium,Bram32,b'K\xe0\xa2\xb8c\xf8\x0c\x86*\xaa1\x97\xa5-\xef\xf2d\xfd\xa6Zh\xf3\x9b\xa0\x97X01\x9e\xda\xe3\xc9',1077327923363,Client
3240656439419,Lore,Adam,Female,0204-687110,Lore.Adam@hotmail.com,8816,None,Rollegem-Kapelle,Belgium,Lore29,b'\x1de\xf1\xc3m\xe2d\x04\xd0\xfcV\x1e@L*\xa5\xb0$\xfa\xff\x0bd\x18\x91xz\xca\xf1]R\xb3\x13',5571064102769,Client
9833925968666,Lennert,Jansen,Male,+32465-433392,Lennert.Jansen@gmail.com,6199,None,Houthalen,Belgium,Lennert176,b'\xd9\xf4\xe6\x19lq`XHp#\x8f[\xf8\xa0\xc0\xfc*e\xca\x94Z\xdc\xf1:0\x83\xb1\x99\xfe@z',5819013194138,Client
5895879211881,Jana,Lambert,Female,(002) 3359010,Jana.Lambert@gmail.com,3734,None,Zellik,Belgium,Jana195,"b""\xa4X\xb1\xb7\xc1\x84\xc6\xbff\x94\xf9\xe9'!\xbcE\x8f\xc0\xfaZ\x05\xfe\xb7\x87\x8b\x11\xf5\xb0\xd8\xf1\xc5Z""",0970070191455,Client
5210238563476,Louis,Dubois,Male,064-3166540,Louis.Dubois@yahoo.com,3993,None,Hees,Belgium,Louis19,b'\x03&\x01\x16\xcdVB\x93\xee\xe5h\xa2\xb2\x13\x8eB\xa6\xc8\r\xef\xcc;\x10\xc3\xd2\xfb\xb5o\x85\xd2d\xfb',0781883131602,Client
7115093193270,Laura,Renard,Female,+32386 368398,Laura.Renard@outlook.com,4883,None,Ghlin,Belgium,Laura69,b'\xef\x08\x16\xcd\x1d\x8cc\x19g\r\x07@\xa1J\xa1\x00\xba1\xbe\xa2\xeb\xbeC\x83#\xdb\xcbx!q\xc7\xbc',3734814033637,Client
8157039657244,Milan,Mertens,Male,(042)-4145762,Milan.Mertens@zoho.com,3474,None,Sint-Amandsberg,Belgium,Milan42,"b'\x18\x02,\x96\xc9\xa7\xea\xf6Y\xcf0\xf4WZc*\x90\x15\xd3\n\xe1=@O\xfd""\x8e\xf4\xd0\x95\x15='",5037105082012,Client
0085255582603,Julie,Van Damme,Female,+3270 3135559,Julie.VanDamme@outlook.com,3832,None,Tongrinne,Belgium,Julie96,b'\x01\xc95{\xea\x99\x91tY\xa29\xb4\x14\xd6P\x10\xeeo\xc0\x01\xb41c\x11\x7f\xc4\xf4\xfe\xd2#\x12\xac',6677176659914,Client
8815631009512,Nick,Claessens,Male,044 1820500,Nick.Claessens@icloud.com,4491,None,Thuillies,Belgium,Nick138,b'\x83\x86\x95\xf3\xb3\xd4\x99=y\xd1K\xcaP\xba\x01\x04\x98\xb9!L\x8b\x8cG\xb2[t\xe0t\xb7\x17\xdb\x16',1291809685348,Client
2959781169286,Lauren,Cools,Female,+3231-9387256,Lauren.Cools@gmail.com,6253,None,Stambruges,Belgium,Lauren33,"b'\xd5\xc4\'~\xa9]\xb9{\x1a\xba\x117\xf8\xd6""\x92%\x9f\xacI\xe5\x13\x8d\xfc&\xbfh\x9d\xf3\x85\xfdj'",3963893102161,Client
0115136994581,William,De Smedt,Male,+32(0)946 724880,William.DeSmedt@outlook.com,6774,None,Lavaux-Sainte-Anne,Belgium,William189,b'\x19\xa3\x06`WT\xd3{Q-D\\ \xc4^w\xdf\xee2\xaao\x89\xbfu\x05K\x82\xb3B\x9e\xb7\x84',9054044494718,Client
0433283476927,Jessica,Cools,Female,(0339)-361855,Jessica.Cools@hotmail.com,7874,None,Maizeret,Belgium,Jessica159,b'\xc3\xd9X\xf3\x96\xcf:\x1a%b\xe1\xbdo\xe0\xbc\xd6z\xc7\xd3\x03C\xfd\x81\xc8\x10\xbf\xf5\x90>\x9e\xd8/',4349771031286,Client
1125250271026,Arnaud,Claeys,Male,+32(0)402-431160,Arnaud.Claeys@telenet.com,6265,None,Hampteau,Belgium,Arnaud89,b'\xe9>\x81tj#\xbdD\xfb#\xf1\x1a\x86E\xe59\xa5\xf1#Y\xf5=\x06B3\x8a\xc2\xc6\xef\x06\xea\x84',3901516114228,Client
4058949659080,Alicia,Jansen,Female,+32(0)60-1457745,Alicia.Jansen@telenet.com,8021,None,Waltwilder,Belgium,Alicia184,"b""XF/'[\x99j\x85ySbUh\x83E\x8d\x0c\x0e\xdc\xe1\\\xdb\x06\xeaZ\x90\xab\xed\xaatQ\x93""",7461040199062,Client
8662259713108,William,Aerts,Male,+32315 643404,William.Aerts@icloud.com,6554,None,Herstappe,Belgium,William161,"b'U\x85~n\xa75\xc67,\xfc!\xeb3\x19i(\xdbIGj\x8f\xde\x8e\xc3\x9b\x88\xc0_\x00-\x0b\xc2'",3796486725820,Client
3639275178417,Céline,Leclercq,Female,(045)-2300270,Céline.Leclercq@zoho.com,1337,None,Oostnieuwkerke,Belgium,Céline198,b'^\xb4\xfd\xb7\x8b4\xec\x8eB\x97#\x96\x8b^j]\x81\x93U\xd3\xb6\xca\xcb\xcee<\x1d\xc3\xfe\xdcG\x8b',5937516217131,Client
6665996295752,Sébastien,Van De Velde,Male,+32532-107892,Sébastien.VanDeVelde@hotmail.com,2103,None,Zandvoorde-Zonnebeke,Belgium,Sébastien100,"b'z\xcc\x9e\xcby\x1d\xe2""\x95g\xc7\x82\x1b\xdc\xef\xd1\x95\x80\xc0\xae\xbc\xcf\xae\xbak\xcb\x8d\x10\xb5\xdc}\xef'",6187021087202,Client
2594120146214,Lucie,Mertens,Female,025-1498873,Lucie.Mertens@icloud.com,3634,None,Barry,Belgium,Lucie164,"b""\x7f\xfdnI'\xe3\xf7\xcc\xaa\xd5\x15\xa2\xab\x85\xcbg\xa8\xfe^}\xce\xe7n3\x95\x00\x9f%T&]u""",6741144498101,Client
5135138069069,Hugo,Declercq,Male,093-3376699,Hugo.Declercq@icloud.com,3922,None,Bois-d'Haine,Belgium,Hugo179,b'\x92u\xa5.`\xbdJ\xeb\xb3QTZ\x93\xb6\xd9\xdf\xfa\xfc_Y\x96\x86\xd5V\xb3\xcc\x83;\xa8\xc5\xbc\xd7',7675890536518,Client
1742876548154,Caro,Dubois,Female,+3277-2740132,Caro.Dubois@yahoo.com,6304,None,Dottenijs,Belgium,Caro136,b'<\xa8 CP\x7fn\x14U\x96\xb2.\xcc\xd6(Q\x83E\xd3\x18\x84Z\x12s\xb4E\x15\xcc\xe7V\xba\x7f',6557527876014,Client
4034936897622,Kobe,Timmermans,Male,+32865 639797,Kobe.Timmermans@yahoo.com,6979,None,Wangenies,Belgium,Kobe43,"b'\xd0\x01\x8c\x05""\x07q\x13q4\x95\xea\xc4m\xf4\xd9,5\xbf)\xdd\xebF^\x0e\xf9\xca\xba\x97N\xe9\xae'",2350650962676,Client
0814908725778,Kato,Van Dyck,Female,+3271 9171510,Kato.VanDyck@icloud.com,2119,None,Etikhove,Belgium,Kato29,"b'\xc8z\xcc""\xa1\x8al\x1b\x19[\xad}\xa7\xa6Q\xe3\xaf\x94\\\x0b\x84\x91\xbc\xe2\x9a\x88.\x15aF\xb1\xdc'",5312889636254,Client
2400942978885,Ryan,Michiels,Male,(006) 4544196,Ryan.Michiels@telenet.com,4211,None,Familleureux,Belgium,Ryan24,b'c\xd3\xe9fjq\x7f\x92\xa7\xc0\x9e\xf8\x07-\xd7\x9fG\xff{\xc3\xbd\xf9\xd4\xc3y8\xd2\x92\x9f\xe0\xd4B',1392748782792,Client
1386585285555,Chiara,Verstraeten,Female,(0212) 170020,Chiara.Verstraeten@gmail.com,6171,None,Masbourg,Belgium,Chiara154,b'[9#\xbb\xe4C0\x88\xb7\x04\x9a\xa6M\xf3F\x9a\r\xba\xba\xd8\x98\xd0\xc7\xa9B\x9a\xbf4B\t\xd5\xb8',6651277319072,Client
1093040060263,Valentin,Verlinden,Male,(091) 4645923,Valentin.Verlinden@zoho.com,4799,None,Lamontzée,Belgium,Valentin17,b'\xb7\xb5\xf7\xc3;iR\xe2~\x92\xae\xdc\xd6\x07\x7f\xda\xfe\x92\xbe\x08\xfd<\x17\xfbH\x03\x0c\x8d\n@S\xae',8101741091137,Client
0119197625615,Chloë,Vermeulen,Female,+32(0)42 3586504,Chloë.Vermeulen@hotmail.com,6877,None,Heusden-Zolder,Belgium,Chloë130,b'\xa6\xeeg\x8c\x12\xe6\x81\x18J\x8e\x1f\xf8\xbd\xdb=w\x9b\x81\x8dl/\xa1\x8d|\x8c\xa2\xb4j\xc0\xdcyl',7471155082187,Client
4003788131974,Jason,Simons,Male,+32(0)783 153227,Jason.Simons@hotmail.com,1019,None,Stavele,Belgium,Jason110,b'8\xc8\xa4:\xae\xccVn(\xf4\xe1\x873d\xeaG\xdb\t\x9b\x93\xe6\x8b\x1f\xee\xacAth6u\xfam',5772954713797,Client
7995202007481,Zoë,Goossens,Female,030 9156136,Zoë.Goossens@yahoo.com,3246,None,Fexhe-le-Haut-Clocher,Belgium,Zoë165,b'\xe5a S\x0cV6A\xc3\x0b\xb2\x0f\xf6\xe5\x92p\x854z\x96|\x08x^*\xe7\xe1\xa6qU\x07&',7248579430616,Client
8478857389836,Thibault,Jacobs,Male,+32(0)39 6680680,Thibault.Jacobs@gmail.com,8208,None,Wasmes-Audemez-Briffoeil,Belgium,Thibault177,b'P\x1e\x02\x92\xc4\x8b\x171\x9d\xd3Sm\xedm\x0e\xc0\xde\xda\x12S\x18\x8d\x1d{2n\xa4\xbc8\xfb\x82_',6807198456531,Client
0395911478094,Elisa,Lambert,Female,(025)-3208334,Elisa.Lambert@hotmail.com,1780,None,Franchimont,Belgium,Elisa31,"b'\xf7b\x983""\x16\xff\xd2%\x04\x8d\xd0\x90O&x\x87h\xf54\xcc=`\xdeP\xfc\xb8\nI\xddN\xd9'",7455678024128,Client
6824987474590,Dorian,Michel,Male,+32635 899901,Dorian.Michel@zoho.com,5676,None,Diest,Belgium,Dorian143,b'\xfb\x83\xb3\xea\x18\xdc\xe8\xb3T\x84\xeb9\x8d\xdciK\xcc<\xa6\xabL\x9b?H\x1ff0\xcc\xff\xcb\x86s',5218821486001,Client
0461807390812,Kaat,Thomas,Female,+32586-320987,Kaat.Thomas@zoho.com,6652,None,Biesmerée,Belgium,Kaat56,b'*JC\xa8\xa7\x00\x11\xf5\x06t\xdc\xc21\xe8i\xc4m\x8dV\x90g-\xc8&\xaf+O\xe5\x10C\xef\x18',8323133705772,Client
2616149467956,Alexander,Cools,Male,+3266 6130665,Alexander.Cools@yahoo.com,9629,None,Plombières,Belgium,Alexander153,b'\xa4\xbc\xa9\xdbP;E\xb9\xcd.|\x87`\xf1\x80\x9c\xf3\xb1\xd5\xaf\xcd\xc2\xcc\xd8\xe2_6rxt\x0e\x80',3999245076197,Client
4432146804073,Alicia,Smet,Female,+32(0)310-052292,Alicia.Smet@icloud.com,1514,None,Halleux,Belgium,Alicia139,b'\xd1.\x0f[g\xc22B\x1a\x06cA\xf6}\x0bn;9\xb3\x91\x84O<HD\x96\xc5e\xb1\x155P',3236393272090,Client
6647004746245,Arnaud,Maes,Male,+32(0)693-727263,Arnaud.Maes@outlook.com,1889,None,Oud-Heverlee,Belgium,Arnaud54,b'\xc4\xce\xf7%-\x11XT\xe9_Op\x1b;\x1b\x9a\xc3\xbbn\xe1\xf8[]\x13\x86\xdcp\xb7\xfe\x7f\xe1\xe6',2506003275924,Client
9167208409583,Elodie,Lambert,Female,(0545) 293008,Elodie.Lambert@yahoo.com,9579,None,Rosmeer,Belgium,Elodie193,b'\x95\x95\x9d\xb2\xd6\xdc\x9d\x99\xdd\xbc\x83\xbf\xd5\xbe\xf4\xb0\xf0<\x0cF\xb3\x8d\xb00F\xda\x83\xff\x91X7q',7786168393551,Client
7687127517494,Ryan,Wouters,Male,(083) 5035995,Ryan.Wouters@outlook.com,2828,None,'s-Gravenvoeren,Belgium,Ryan108,"b""\x9e\x06\xa3\xb6I\xaf'\x91\x8aB\x12e\x1fFd\x19\x01\xf4;\xe5\xf6\xcc\x1c\x97\x0c\x19\xa5r\xbd\xbc\xd1C""",5812324149977,Client
0879026412822,Ellen,Dumont,Female,+32928 103985,Ellen.Dumont@zoho.com,2492,None,Saint-Denis-Bovesse,Belgium,Ellen70,b'X{^\x8d\xb8b^\x1f\x91\x93\xb2\xd2\xe7\x9e1\x9f\xaeXtv$\xc6l=\x9bB\xadi\xf9V\xc3\xb2',7461396998732,Client
2144461943180,Jens,Martens,Male,+32(0)96 3535483,Jens.Martens@hotmail.com,7511,None,Erbisoeul,Belgium,Jens192,b'J~\x18jF\xef\x8f\xec\xdeG\x1d\x8d\xa1K}\xed\x95\xc9\x8a(\x0e)7\xd3n\x0fI\x8a_\x98K|',2108130437786,Client
0999775646451,Fleur,Declercq,Female,(0214) 028388,Fleur.Declercq@outlook.com,5054,None,Honnelles,Belgium,Fleur165,b'\xc7\xebF<\xc7\xe9\xa1=\x0f\xde\xf1\xe7\x0eG|\xcc^\x18\xae~\xea\xfb\xc6\xfft\xe2\xdbq\xc4\x0e\x01\xfa',8036410911074,Client
0261863371354,Dorian,Verstraeten,Male,+32764 031516,Dorian.Verstraeten@telenet.com,3128,None,Sint-Blasius-Boekel,Belgium,Dorian163,b'4J\x1f\xe7\x82\x02\x8e\x9e\xa9\xf84\xe9\xa6\xf5\x18\x9e((\x8a\xff\x1a\x07\xc57\xadK8\xee\xe2\xf7XH',5342851468488,Client
5322544443080,Lies,Bogaert,Female,(012) 9728283,Lies.Bogaert@telenet.com,8571,None,Saint-Ghislain,Belgium,Lies161,b'\x8e\xfd#\xf0-\x14*:\x93\x89\xabtC\x0c\xa8u\xd6inM\xc9|\x1b\xdc\xbe\xe1\x93\xd9?\x12!\xad',6226700604406,Client
8903627360218,Valentin,Bauwens,Male,0288 288412,Valentin.Bauwens@telenet.com,7873,None,Stuivekenskerke,Belgium,Valentin158,"b':\x83YW\xd6""\xdcr\x19\x0fV\x85\xad\xd1\xb0\x97?\xed\x12\x90\xd0\x9c\xa4g]w=<\xca}8~'",4097577146275,Client
2833046468354,Bo,De Pauw,Female,+3217 6222422,Bo.DePauw@yahoo.com,7226,None,Donceel,Belgium,Bo145,b'kTi\xf7\xf8T/\xa9\t\xdc$\x0b\x199L\xcf\x07\x18!\t\x18\xc4Q \x95%\x05\x9f\x08\x1b\xb1\x7f',2781191562815,Client
6337981091856,Samuel,Leclercq,Male,+32(0)093 865368,Samuel.Leclercq@hotmail.com,1816,None,Chevetogne,Belgium,Samuel56,"b'\xce\x15""\xc4\xb6\xcbT*\xd7\xa4\x01\xfb$W7\x84\xd33\xacN_]/\xc7:\x05rT\'p\xd0\xd2'",0806417225261,Client
3254524550769,Eline,Verstraeten,Female,+32(0)089-193458,Eline.Verstraeten@zoho.com,8482,None,Paulatem,Belgium,Eline20,"b':N\xab\xdeD\x91ery=\xe7\xdf\xd90\xcb""\x83\xac\xff\xac\xf8\xf17t#\x91\xd7E\xd5#!\xd9'",9434598007889,Client
4781096113410,Stef,Bosmans,Male,+32582 241492,Stef.Bosmans@gmail.com,8727,None,Mourcourt,Belgium,Stef67,b'\x7f\x8b\x0b*Z\xd7G.\xae\xfd\xb9\x05<\x10i\x98\x01\x81\xe4\xf5\xe6\x8c\xe7I\xc8\x18\xaa\xd2\xa8H\x9a\x12',8156514556154,Client
6476276427858,Jessica,Janssens,Female,(0399)-011601,Jessica.Janssens@yahoo.com,1848,None,La Hestre,Belgium,Jessica130,"b'7n\xc4k\x98\xad\x82l\x8972\xb9\x15\x03\x84\xb9\x05\xc0O\xefv8\xa1\x14\xf4\x9dO\x9b""\x9e\xea5'",7726420896334,Client
0441106782184,Jarne,Mathieu,Male,(0227) 929026,Jarne.Mathieu@hotmail.com,4739,None,Pervijze,Belgium,Jarne158,b'\x05\xfc!bZ\x9d\x03I{\xf1\xa3\x03\xe0\xa9\x8b\x17__\rP\x14~\xed\xc8\x19E^\xf0j\xe1\x0c\x9e',4149151438861,Client
5880768666248,Noémie,Hendrickx,Female,0200 527641,Noémie.Hendrickx@outlook.com,9206,None,Gentbrugge,Belgium,Noémie132,b'\xc1\xbd\xf1\xd1R\xe7s|\x92\x08y\xa2\x13\xac}>\xbd\xe8SA\xf7\x88;\x97\xcf\xf5\xc6p\xeeR\x84\xba',1459884667517,Client
4555851487548,Milan,Maes,Male,+32(0)041 296016,Milan.Maes@yahoo.com,9119,None,Hollain,Belgium,Milan129,"b""\xa2u\x1b\x84uG\xf6\xf96j\xce\xaf\xdb+C\xf0eC\xb9'\xda\xd9\x83\x9b\xea\x9dC\x8ev\x8e\xa9>""",1269931204182,Client
